id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link
991850911835226112,2018-05-02,01:24:19,GMT,1713348180,dinativa86,"@MoralesViviane @IvanDuque @JulyTrsplcs @adanagueo Pero si duque en #ElPaisDeLosJovenes  dijo que creía en la vida desde la concepción pero esta deacuerdo con el aborto en los tres casos que despenaliza la ley, osea que para el, esta bien matar. Yo creo que eso es peor que estar de acuerdo con el aborto creyendo que no hay vida.",0,0,0,,['#ElPaisDeLosJovenes'],https://twitter.com/dinativa86/status/991850911835226112/
991768558282604545,2018-05-02,19:57:05,GMT,876316397332307968,JuanEGalvis1,"A todos los colombianos y votantes, POR FAVOR no voten por duque por miedo a petro, o por petro por miedo a Duque.Vote a conciencia y por el que considere su mejor opción.#EleccionesColombia #ElPaisDeLosJovenes",0,0,0,,"['#EleccionesColombia', '#ElPaisDeLosJovenes']",https://twitter.com/JuanEGalvis1/status/991768558282604545/
991755106751340547,2018-05-02,19:03:38,GMT,1713348180,dinativa86,@IvanDuque @Olgallego El mismo que en #ElPaisDeLosJovenes dijo creer en la vida desde la concepción pero esta de acuerdo con matar en los tres casos que aprueba la ley? Vaya que buen cristiano,0,0,0,,['#ElPaisDeLosJovenes'],https://twitter.com/dinativa86/status/991755106751340547/
991527191681945600,2018-05-01,03:57:58,GMT,438683266,Lorenssssss,#YoVotoFajardo Por un país ni de izquierda ni de derecha #ElPaisDeLosJovenes <Emoji: Nerd face><Emoji: Bar chart><Emoji: Books><Emoji: Pencil><Emoji: Memo><Emoji: Chart with upwards trend>,0,0,4,,"['#YoVotoFajardo', '#ElPaisDeLosJovenes']",https://twitter.com/Lorenssssss/status/991527191681945600/
991499060073914368,2018-05-01,02:06:11,GMT,138093954,mmpa9,@Colcheck tienen el chequeo de las respuestas de @IvanDuque en #ElPaisDeLosJovenes?,0,0,0,,['#ElPaisDeLosJovenes'],https://twitter.com/mmpa9/status/991499060073914368/
991489949810741248,2018-05-01,01:29:59,GMT,153776393,lmdelgado95,"Por diferente que sea tu opinión, por pequeño que parezca tu voto, la decisión es de todos. Votemos con honestidad, sabiduría y conciencia plena que que conocemos todos los puntos de vista y las diferentes propuestas.#ElPaisDeLosJovenes  pic.twitter.com/I1XTty9a19",0,0,0,,['#ElPaisDeLosJovenes'],https://twitter.com/lmdelgado95/status/991489949810741248/
991439311206801408,2018-05-01,22:08:46,GMT,110907124,juantamayos,#ElPaisDeLosJovenes @JuanDiegoAlvira desconocía  el perfil tanto de lo de los estudiantes como de @IvanDuque muchas imprecisiones a la hora de presentarlos.,0,0,0,,['#ElPaisDeLosJovenes'],https://twitter.com/juantamayos/status/991439311206801408/
991415475795087360,2018-05-01,20:34:03,GMT,2857965395,cajolosa1981,#SiSeCumpliera seria una #Colombia con #LaFuerzaDeLaEsperanza que le da a un #Profesor para enseñar en #ElPaisDeLosJovenes que #SePuede https://twitter.com/fecode/status/991414473192861696 …,0,0,1,,"['#SiSeCumpliera', '#Colombia', '#LaFuerzaDeLaEsperanza', '#Profesor', '#ElPaisDeLosJovenes', '#SePuede']",https://twitter.com/cajolosa1981/status/991415475795087360/
991410280373669888,2018-05-01,20:13:25,GMT,2857965395,cajolosa1981,#Colombia tiene al #MejorProfesor del #ElPaisdelosjovenes  https://twitter.com/AngelicaLozanoC/status/991407922990256130 …,0,0,0,,"['#Colombia', '#MejorProfesor', '#ElPaisdelosjovenes']",https://twitter.com/cajolosa1981/status/991410280373669888/
991409087152840704,2018-05-01,20:08:40,GMT,2857965395,cajolosa1981,#SePuede #Colombia somos #LaFuerzaDeLaEsperanza en #ElPaisDeLosJovenes yo voto por @sergio_fajardo https://twitter.com/sergio_fajardo/status/990743765437632512 …,0,0,2,,"['#SePuede', '#Colombia', '#LaFuerzaDeLaEsperanza', '#ElPaisDeLosJovenes']",https://twitter.com/cajolosa1981/status/991409087152840704/
991402541945638912,2018-05-01,19:42:40,GMT,1561708950,RickWriting,@UNICEFColombia @IvanDuque @mluciaramirez @AndresFJM Y los más gracioso de todo es que @petrogustavo declinó la invitación de @NoticiasCaracol a #ElPaísDeLosJóvenes que estuvo muy bueno. ¿Le aplicarías los mismos calificativos? Yo creo que perdió algunos voticos por no ir. ¿Por qué no iría?,0,0,0,,['#ElPaísDeLosJóvenes'],https://twitter.com/RickWriting/status/991402541945638912/
991397407672938496,2018-05-01,19:22:15,GMT,40289330,Mimesdi,Cuando no encuentras nada que ver en Netflix asi que te pones a ver a los candidatos presidenciales en #ElPaisDeLosJovenes,0,0,2,,['#ElPaisDeLosJovenes'],https://twitter.com/Mimesdi/status/991397407672938496/
991353732104380417,2018-05-01,16:28:42,GMT,128249229,jeismarc,@IvanDuque @AlvaroUribeVel Recuerda que en #ElPaisDeLosJovenes le preguntaron sobre la campaña y la política del miedo: usted dijo eso No es Cierto MENTIROSO  pic.twitter.com/Uuqwc2TZTt,0,0,1,,['#ElPaisDeLosJovenes'],https://twitter.com/jeismarc/status/991353732104380417/
991329257879195649,2018-05-01,14:51:27,GMT,118467336,camacame,Todos debemos salir a votar en masa por nuestro candidato y evitar el regreso en cuerpo ajeno de Duque #miprofesorserespeta #SeEstanTirandoLaPaz #ElPaisDeLosJovenes  pic.twitter.com/wiUJiV8R2o,0,2,2,,"['#miprofesorserespeta', '#SeEstanTirandoLaPaz', '#ElPaisDeLosJovenes']",https://twitter.com/camacame/status/991329257879195649/
991302339863699456,2018-05-01,13:04:29,GMT,965226540496818176,Duquecasanare,"Rechazo las amenazas que le han hecho al joven estudiante Julián Rodríguez. Valoro su transparencia intelectual, le agradecí su pregunta en el programa #ElPaisDeLosJovenes de @CaracolTV, y no acepto que se le censure.",0,6,10,,['#ElPaisDeLosJovenes'],https://twitter.com/Duquecasanare/status/991302339863699456/
991092244886249478,2018-04-30,23:09:39,GMT,801411956221575169,fabbarco,"@CaracolRadio @DeLaCalleHum No es marcha atrás acabar con lo maligno de ese acuerdo d extorsión, sabe p q? Pq en este momento estamos PEOR que en el 2002, y debemos retomar desde el 2010. Este gbno, ud y su acuerdo de falsa paz nos llevaron al pasado 2002 en un estado PEOR. #ElPaísDeLosJóvenes #ElGranDebate",0,0,0,,"['#ElPaísDeLosJóvenes', '#ElGranDebate']",https://twitter.com/fabbarco/status/991092244886249478/
991056681617580032,2018-04-30,20:48:20,GMT,988514221209149441,Politicajovene2,"Te invitamos a que veas estos vídeos, donde algunos de los candidatos responden preguntas hechas por jóvenes como nosotros. #ElPaisDeLosJovenes https://www.youtube.com/watch?v=x8iO9-lIlAo …  https://www.youtube.com/watch?v=ErsgjkMgjks … https://www.youtube.com/watch?v=uNaOv8-uhr0 … https://www.youtube.com/watch?v=TDTPT03Q5SQ …",0,0,0,,['#ElPaisDeLosJovenes'],https://twitter.com/Politicajovene2/status/991056681617580032/
991015277033869312,2018-04-30,18:03:48,GMT,161500314,NeuraIvan,"@eljulisastoque En noticias que no son noticia en @NoticiasRCN:- Amenazan a @ElJuliSastoque, estudiante que cuestionó a Iván Duque en #ElPaísDeLosJóvenes.- Familiares de Juan Monsalve (otro testigo contra Uribe) denuncian ser victimas de acoso y vigilancia.",0,0,1,,['#ElPaísDeLosJóvenes'],https://twitter.com/NeuraIvan/status/991015277033869312/
991002844856799233,2018-04-30,17:14:24,GMT,3040019126,paisdejovenes,"Si en tu emprendimiento tienes dinero que quieres ahorrar, capital que quieres invertir o simplemente dispones de dinero, no hagas estas cosas si quieres sacarle el máximo provecho. #ElPaísDeLosJóvenes #JovenEmprendedor http://bit.ly/2HEts9o ",0,0,0,,"['#ElPaísDeLosJóvenes', '#JovenEmprendedor']",https://twitter.com/paisdejovenes/status/991002844856799233/
991000893196718080,2018-04-30,17:06:39,GMT,973962772131164160,GGbelbar,@CaracolTV @IvanDuque Pobre Julian #elpaisdelosjovenes le daño esa vida ejemplar que llevaba. <Emoji: Man shrugging (medium light skin tone)>,0,0,0,,['#elpaisdelosjovenes'],https://twitter.com/GGbelbar/status/991000893196718080/
990999172730978304,2018-04-30,16:59:49,GMT,17813487,NoticiasCaracol,"""Rechazo las amenazas que le han hecho al joven estudiante Julián Rodríguez. Valoro su transparencia intelectual, le agradecí su pregunta en el programa #ElPaisDeLosJovenes de @CaracolTV, y no acepto que se le censure"": @IvanDuque http://bit.ly/2FJJCx0 ",0,10,19,,['#ElPaisDeLosJovenes'],https://twitter.com/NoticiasCaracol/status/990999172730978304/
990990259101028449,2018-04-30,16:24:24,GMT,212970438,jarax12,@AlvaroUribeVel @DrJhonJa26 Así como el candidato que usted sigue no fue al debate de los jóvenes... #ElPaisDeLosJovenes así mismo...,0,0,0,,['#ElPaisDeLosJovenes'],https://twitter.com/jarax12/status/990990259101028449/
990985858663804929,2018-04-30,16:06:54,GMT,77653794,IvanDuque,"Rechazo las amenazas que le han hecho al joven estudiante Julián Rodríguez. Valoro su transparencia intelectual, le agradecí su pregunta en el programa #ElPaisDeLosJovenes de @CaracolTV, y no acepto que se le censure.",80,508,1105,,['#ElPaisDeLosJovenes'],https://twitter.com/IvanDuque/status/990985858663804929/
990977606119034881,2018-04-30,15:34:07,GMT,799132929767211009,DuquePresidente,"Rechazo las amenazas que le han hecho al joven estudiante Julián Rodríguez. Valoro su transparencia intelectual, le agradecí su pregunta en ell programa #ElPaisDeLosJovenes de @CaracolTV, y no acepto que se le censure.",0,16,15,,['#ElPaisDeLosJovenes'],https://twitter.com/DuquePresidente/status/990977606119034881/
990969172946538496,2018-04-30,15:00:36,GMT,974286511599431680,natisad,#MiProfeSeRespeta #ElPaisDeLosJovenes  https://twitter.com/petrogustavo/status/990947060647153664 …,0,0,0,,"['#MiProfeSeRespeta', '#ElPaisDeLosJovenes']",https://twitter.com/natisad/status/990969172946538496/
990943757636898816,2018-04-30,13:19:37,GMT,831699805583863808,riarangogi,"@EvaReyB @rafataibo @Sin_Evasivas @petrogustavo @crisjgar01 Muchachos yo creo que es hora de que lo castiguemos, no olvidemos que ni #ElPaísDeLosJóvenes ni a la revista en Boca fue. Hay excelente candidatos y en el programa de hoy quedó claro. Propuestas viables y un discurso respetuoso es lo que necesita Colombia.#FajardoPresidente",0,0,0,,"['#ElPaísDeLosJóvenes', '#FajardoPresidente']",https://twitter.com/riarangogi/status/990943757636898816/
990932254837952513,2018-04-30,12:33:54,GMT,1538615306,Lizethnataliact,"El estudiantado, se levanta a defenfer a @eljulisastoque, no pueden estigmatizarnos por ser y pensar diferente. #ElPaísDeLosJóvenes #ElMomentoEsAhora https://twitter.com/AcuerdoYA/status/990929937975726080 …",0,0,0,,"['#ElPaísDeLosJóvenes', '#ElMomentoEsAhora']",https://twitter.com/Lizethnataliact/status/990932254837952513/
990928817421213696,2018-04-30,12:20:15,GMT,67358726,nico1502,Seguidores de @IvanDuque y @AlvaroUribeVel amenazan a estudiante x haber realizado un par de preguntas al candidato del uribismo en el programa #ElPaísDeLosJóvenes de @CaracolTV. Es necesario que desde @NoticiasCaracol y por medio de @JuanDiegoAlvira se visibilice esta situación. https://twitter.com/eljulisastoque/status/990646989607047168 …,0,0,0,,['#ElPaísDeLosJóvenes'],https://twitter.com/nico1502/status/990928817421213696/
990927560413532160,2018-04-30,12:15:15,GMT,831699805583863808,riarangogi,"@petrogustavo @ELTIEMPO @Margaritarosadf @sergio_fajardo @RevistaBOCAS @HaroldSebasG Van dos desplantes que hace, recordemos que #ElPaísDeLosJóvenes tampoco fue. No crees que ya es hora de castigarlo. Seguir defendiendo y apoyando a alguien que busca el papel de víctima, es sin duda alguna una actitud de un adepto.",0,0,0,,['#ElPaísDeLosJóvenes'],https://twitter.com/riarangogi/status/990927560413532160/
990783850761588736,2018-04-29,02:44:12,GMT,876500051341791232,jalexandrocano4,"-Que Haces ?-Escribo un libro -De que trata ?- sobre mi ""DESAFIO"" -Enserio ? -Claro es lo mejor actualmente ! contar la actualidad colombiana - ahh y sobre el pais que queremos ... #Elpaisdelosjovenes",0,0,1,,['#Elpaisdelosjovenes'],https://twitter.com/jalexandrocano4/status/990783850761588736/
990712606364123136,2018-04-29,22:01:06,GMT,983734768738160640,HumbertDLKY,@DeLaCalleHum @Benny6614 Amenazas las que recibió un joven por debatirle en #ElPaísDeLosJóvenes al candidato Duque.Amenazas las que recibió el caricaturista Matador por dibujar a Uribe.Y así hay muchas para que usted las estudie.,4,2,5,,['#ElPaísDeLosJóvenes'],https://twitter.com/HumbertDLKY/status/990712606364123136/
990229996173176838,2018-04-28,14:03:23,GMT,57705841,JPabloPinedaM,"#ArgumenteNOAmedrente Todo mi apoyo! Jóven que participó en el programa  #ElPaísDeLosJóvenes fue víctima de amenazas,  noticias falsas e intimidaciones. Aquí la verdad ! <Emoji: Ok hand sign>  https://twitter.com/eljulisastoque/status/987139642452594688 …",0,0,3,,"['#ArgumenteNOAmedrente', '#ElPaísDeLosJóvenes']",https://twitter.com/JPabloPinedaM/status/990229996173176838/
990019343252688896,2018-04-27,00:06:19,GMT,3040019126,paisdejovenes,Última Hora:El alcalde #ÁlvaroArzú de la ciudad de Guatemala ha fallecido hoy de un ataque al corazón. #ElPaísDeLosJóvenes  pic.twitter.com/6bWQysJcxY,0,0,0,,"['#ÁlvaroArzú', '#ElPaísDeLosJóvenes']",https://twitter.com/paisdejovenes/status/990019343252688896/
990008155957551104,2018-04-27,23:21:52,GMT,561568508,RuthMolina27,"Mejor voten por @lopezobrador_ para que no tengan que rentar sus hijos a la mafia del poder, para que sus hijos después no se avergüencen de uds. Piénselo #AMLOenElTec #AMLO2018 #ElPaisDeLosJovenes #AnayaMiente pic.twitter.com/enKsWOfJ1m",1,9,8,,"['#AMLOenElTec', '#AMLO2018', '#ElPaisDeLosJovenes', '#AnayaMiente']",https://twitter.com/RuthMolina27/status/990008155957551104/
989905806459047942,2018-04-27,16:35:10,GMT,3040019126,paisdejovenes,¡Feliz día para todos los diseñadores! lo celebramos con este pequeño video ;) #ElPaísDeLosJóvenes #PaísJoven pic.twitter.com/Gmv3k1P4IO,0,0,0,,"['#ElPaísDeLosJóvenes', '#PaísJoven']",https://twitter.com/paisdejovenes/status/989905806459047942/
989717376282185729,2018-04-26,04:06:25,GMT,181638368,WilGContreraRoa,@LaOrejaRoja El mismo @IvanDuque lo dijo en #elpaisdelosjovenes ...,0,0,0,,['#elpaisdelosjovenes'],https://twitter.com/WilGContreraRoa/status/989717376282185729/
989618175598907392,2018-04-26,21:32:13,GMT,3040019126,paisdejovenes,"Hoy es el día de la secretaría, y  les deseamos a todas esas mujeres trabajadoras y personas clave en cualquier organización ¡un feliz día! :) #ElPaísDeLosJóvenes  pic.twitter.com/aGAtLn9SrD",0,0,0,,['#ElPaísDeLosJóvenes'],https://twitter.com/paisdejovenes/status/989618175598907392/
989601705716314112,2018-04-26,20:26:47,GMT,833236417069346817,CarlosEnglish10,#MiEquipo #Ganador #ColombiaDecide  por @sergio_fajardo #SePuede #ConfioEnFajardo #ElPaisDeLosJovenes #Adelante #Colombia https://twitter.com/ClaudiaLopez/status/989531199814230017 …,0,0,0,,"['#MiEquipo', '#Ganador', '#ColombiaDecide', '#SePuede', '#ConfioEnFajardo', '#ElPaisDeLosJovenes', '#Adelante', '#Colombia']",https://twitter.com/CarlosEnglish10/status/989601705716314112/
989599648141709312,2018-04-26,20:18:36,GMT,833236417069346817,CarlosEnglish10,#Colombia tiene #LaFuerzaDeLaEsperanza con @sergio_fajardo y @ClaudiaLopez  porque #ElPaisdelosJovenes #Participa en las #EleccionesColombia no mas #Corrupcion #SePuede #YoconfioEnFajardo y su #EquipoFajardo https://twitter.com/sergio_fajardo/status/989570508621565952 …,0,0,0,,"['#Colombia', '#LaFuerzaDeLaEsperanza', '#ElPaisdelosJovenes', '#Participa', '#EleccionesColombia', '#Corrupcion', '#SePuede', '#YoconfioEnFajardo', '#EquipoFajardo']",https://twitter.com/CarlosEnglish10/status/989599648141709312/
989540372220178432,2018-04-26,16:23:04,GMT,742749595885785088,CoatComposites,Feliz #DíaDeLaSecretaria a Ivan Duque. Pasó de organizar bandas musicales en el BID a ser secretaria del Cartel de Medellín.#MejorVargasLleras#ElPaisDeLosJovenes  pic.twitter.com/ZhPGLF98Pd,0,0,0,,"['#DíaDeLaSecretaria', '#MejorVargasLleras', '#ElPaisDeLosJovenes']",https://twitter.com/CoatComposites/status/989540372220178432/
989484925190590467,2018-04-26,12:42:44,GMT,71955157,silvatello,"@DianaUribeHisto @VickyDavilaH @claudiapalacios @ClaudiaLopez @LasIgualadas @angelamrobledo @cnoa_afro @LIMPALCOLOMBIA @RutaPacificaM @elespectador @Cumbremujeres En esa publicidad vé uno de primero a Petro y las entidades que promueven, y ya se imagina por donde es que vá #LasMujeresPreguntan .  Algo asi como #ElPaisDeLosJovenes de @CaracolTV que juraron que eran ""imparciales"" y mire en lo que terminó todo. #PetristasStyle",1,1,0,,"['#LasMujeresPreguntan', '#ElPaisDeLosJovenes', '#PetristasStyle']",https://twitter.com/silvatello/status/989484925190590467/
989348579608289280,2018-04-25,03:40:57,GMT,790055618195357696,Encueatasydatos,@JoseCuelloB Una cuenta con 14.000 seguidores y sale con el cuento del chavismo? Bueno aunque reactivaron esa campaña luego dq @IvanDuque en #ElPaisDeLosJovenes dijera que el no utiliza la campaña del miedo y sale a decir que proponer una economía productiva es chavismo <Emoji: Face with tears of joy> #LaGranEncuesta,0,0,3,,"['#ElPaisDeLosJovenes', '#LaGranEncuesta']",https://twitter.com/Encueatasydatos/status/989348579608289280/
989337271433416704,2018-04-25,02:56:01,GMT,128755596,mejiamontengro,"Preparación, diplomacia, sinceridad, experiencia, amabilidad, democracia, inteligencia #DeLaCallePresidente#ElPaisDeLosJovenes @DeLaCalleHum @DeLaCalleJoven pic.twitter.com/qrlFxrBRJc",0,1,4,,"['#DeLaCallePresidente', '#ElPaisDeLosJovenes']",https://twitter.com/mejiamontengro/status/989337271433416704/
989317442953515009,2018-04-25,01:37:13,GMT,4924567721,Colcheck,"¿Por qué algunos seguidores de  @IvanDuque  atacaron en redes sociales, al estudiante de la @UNColombia, @eljulisastoque . El mismo que cuestionó al candidato durante el foro #ElPaisDeLosJovenes .  Algunos lo llaman mamerto,  acá le contamos  por qué  http://bit.ly/2qVa7KJ  pic.twitter.com/c8uVzbGWIZ",1,1,1,,['#ElPaisDeLosJovenes'],https://twitter.com/Colcheck/status/989317442953515009/
989297115116507136,2018-04-25,00:16:27,GMT,187729014,Sotico1,"@URosario @IvanDuque @FyahKings Y supuestamente, cuando se le preguntó en el programa #ElpaísDeLosJóvenes que porqué hacer política desde el miedo, el candidato lo negó, hipócrita....",0,0,3,,['#ElpaísDeLosJóvenes'],https://twitter.com/Sotico1/status/989297115116507136/
989244592477364230,2018-04-25,20:47:44,GMT,3040019126,paisdejovenes,El País de los JóvenesAsí quedó la primera vuelta de semifinales de la Champions League entre FC Bayern München y Real Madrid C.F. #ElPaísDeLosJóvenes  pic.twitter.com/puzOYBJsBL,0,0,0,,['#ElPaísDeLosJóvenes'],https://twitter.com/paisdejovenes/status/989244592477364230/
989209216790552576,2018-04-25,18:27:10,GMT,976182535838490624,MiPerlita,#ElPaisDeLosJovenes,0,0,0,,['#ElPaisDeLosJovenes'],https://twitter.com/MiPerlita/status/989209216790552576/
989207116740202496,2018-04-25,18:18:49,GMT,3040019126,paisdejovenes,"Has estos ejercicios y verás resultados en poco tiempo, garantizado ;) #ElPaísDeLosJóvenes #JovenSaludable http://bit.ly/2qXWfOY ",0,0,0,,"['#ElPaísDeLosJóvenes', '#JovenSaludable']",https://twitter.com/paisdejovenes/status/989207116740202496/
989202776654798848,2018-04-25,18:01:35,GMT,433784206,SoracipaC,"Que gane @petrogustavo  o que gane @sergio_fajardo .. Pero que después trabajen juntos, eso sí cambiaria nuestro país. #ElPaísDeLosJovenes",0,0,0,,['#ElPaísDeLosJovenes'],https://twitter.com/SoracipaC/status/989202776654798848/
989193248316018688,2018-04-25,17:23:43,GMT,1026985873,ladylmsm,@IvanDuque “Alvaro Uribe tiene 276 investigaciones. ¿Qué va a hacer si alguna de esas prospera y usted es presidente?“Yo creo ciegamente en la honorabilidad de Álvaro Uribe”: @Iván Duque. #ElPaísDeLosJóvenes Nota: Falsos positivos aumentaron más del 150 % con el Gobierno @AlvaroUribeVel,0,1,0,,['#ElPaísDeLosJóvenes'],https://twitter.com/ladylmsm/status/989193248316018688/
989187525741826049,2018-04-25,17:00:59,GMT,1026985873,ladylmsm,le recuerdo la  pregunta que le hizo el joven  Julian Triana  en el programa #elpaisdelosjóvenes  de @NoticiasCaracol “¿Por qué construir una campaña desde el miedo?”  @IvanDuque <Emoji: Pig face><Emoji: Pig face><Emoji: Pig face>,0,0,2,,['#elpaisdelosjóvenes'],https://twitter.com/ladylmsm/status/989187525741826049/
989183182963650560,2018-04-25,16:43:43,GMT,181732310,Heidita2211,"La batalla se da en las urnas, haciendo que lo que pasa en las redes sociales se materialice con el voto, no dejemos que la población con más años decida por nuestro futuro #ElPaísDeLosJóvenes #SePuede #LaFuerzaDeLaEsperanza #FajardoPresidente",0,0,3,,"['#ElPaísDeLosJóvenes', '#SePuede', '#LaFuerzaDeLaEsperanza', '#FajardoPresidente']",https://twitter.com/Heidita2211/status/989183182963650560/
989168343994298374,2018-04-25,15:44:45,GMT,988803503257800712,DrHacker14,@URosario @IvanDuque #colombiadecide Ojo lo dijo #ElPaisDeLosJovenes que el no hacía campaña para sembrar el miedo y esto que significa entonces???,1,7,35,,"['#colombiadecide', '#ElPaisDeLosJovenes']",https://twitter.com/DrHacker14/status/989168343994298374/
989163146274275328,2018-04-25,15:24:06,GMT,2578523332,JDavidMendezV,@rcnradio Será que @IvanDuque no tiene otra vaina que decir? y según el señor en el debate de @NoticiasCaracol con @JuanDiegoAlvira ellos no hacen campaña basada en el miedo! Definitivamente este señor ya da es pena ajena... #ElPaisDeLosJovenes,0,0,0,,['#ElPaisDeLosJovenes'],https://twitter.com/JDavidMendezV/status/989163146274275328/
989125068725936128,2018-04-25,12:52:48,GMT,833236417069346817,CarlosEnglish10,Despues que lo llamó #Bronx de #Colombia o que al #Bronx de #Bogotá lo llamó el #Catatumbo hace tres años? Ni #Coscorrones ni #titere menos un #populista #ExAlcalde #EleccionesColombia conteo regresivo para que se acabe esto #ColombiaDecide este es #ElPaisDeLosJovenes #SePuede https://twitter.com/JoseMAcevedo/status/988759754054012928 …,0,0,0,,"['#Bronx', '#Colombia', '#Bronx', '#Bogotá', '#Catatumbo', '#Coscorrones', '#titere', '#populista', '#ExAlcalde', '#EleccionesColombia', '#ColombiaDecide', '#ElPaisDeLosJovenes', '#SePuede']",https://twitter.com/CarlosEnglish10/status/989125068725936128/
989105203382247424,2018-04-25,11:33:51,GMT,833236417069346817,CarlosEnglish10,#VamosColombia #SePuede  ¿Quien vence hoy? #EleccionesColombia este es #ElPaisDeLosJovenes,0,0,0,,"['#VamosColombia', '#SePuede', '#EleccionesColombia', '#ElPaisDeLosJovenes']",https://twitter.com/CarlosEnglish10/status/989105203382247424/
988954555877675009,2018-04-24,01:35:14,GMT,4924567721,Colcheck,"¿Por qué algunos seguidores de  @IvanDuque  atacaron en redes sociales, al estudiante de la @UNColombia, @eljulisastoque . El mismo que cuestionó al candidato durante el foro #ElPaisDeLosJovenes .  Algunos lo llaman mamerto,  acá le contamos  por qué  http://bit.ly/2qVa7KJ  pic.twitter.com/6R7zWtsso7",2,4,2,,['#ElPaisDeLosJovenes'],https://twitter.com/Colcheck/status/988954555877675009/
988902571648708608,2018-04-24,22:08:40,GMT,3040019126,paisdejovenes,Una gran frase :) #ElPaísDeLosJóvenes  pic.twitter.com/Maaa5wEJub,0,0,0,,['#ElPaísDeLosJóvenes'],https://twitter.com/paisdejovenes/status/988902571648708608/
988881326290894854,2018-04-24,20:44:15,GMT,4924567721,Colcheck,¿Son las amenazas y las #FakeNews herramientas de campaña electoral? El estudiante @eljulisastoque recibió amenazas tras cuestionar a @IvanDuque durante el foro #ElPaisDeLosJovenes ¿Por qué aparece en una foto con @JuanManSantos ? Acá le contamos>>>   http://bit.ly/2qVa7KJ  pic.twitter.com/8kKQ1FQULm,0,3,2,,"['#FakeNews', '#ElPaisDeLosJovenes']",https://twitter.com/Colcheck/status/988881326290894854/
988878968181927937,2018-04-24,20:34:53,GMT,1849085094,seguramiguel10,#ELPAISDELOSJOVENES ESPERO LES GUSTE SE SUSCRIBAN... Y TODO ESO...  http://youtu.be/0bQukgxPhdw?a ,0,0,0,,['#ELPAISDELOSJOVENES'],https://twitter.com/seguramiguel10/status/988878968181927937/
988869369064230914,2018-04-24,19:56:44,GMT,128249229,jeismarc,"@Portafolioco @IvanDuque Eso se lo escuche a otro candidato, No recuerdo a quien, Populista #ElPaisDeLosJovenes",0,0,0,,['#ElPaisDeLosJovenes'],https://twitter.com/jeismarc/status/988869369064230914/
988805017015652352,2018-04-24,15:41:01,GMT,801411956221575169,fabbarco,"@DeLaCalleHum Esa 'paz'  trae beneficios a los criminales. No intente tapar como está el país inundado de coca,  terrorismo aumentó, resurgieron grupos terroristas, poblaciones amenzados, ud y .@JuanManSantos  nos han llevado a un estado peor que en el 2002.  #ElPaísDeLosJóvenes #ElGranDebate",0,0,0,,"['#ElPaísDeLosJóvenes', '#ElGranDebate']",https://twitter.com/fabbarco/status/988805017015652352/
988802127723221002,2018-04-24,15:29:32,GMT,1849085094,seguramiguel10,El candidato @IvanDuque queria cancelar su asistencia a el programa de #ElPaisDeLosJovenes ya que le llegaron rumores que que al candidato @German_Vargas se le abucheò y se le juzgò... Es que Duque solo quiere aplauzos y besos...,0,0,1,,['#ElPaisDeLosJovenes'],https://twitter.com/seguramiguel10/status/988802127723221002/
988801091482595329,2018-04-24,15:25:25,GMT,1433498046,lencktak1215,No conocía quién fueras @eljulisastoque pero tú intervención en #ElPaisDeLosJovenes me parecio muy buena y con respeto que hasta mi candidato #DuquePresidente lo felicito por eso pido a esos seguidores extremistas le bajen al tono y reconozcamos cuando alguien hace algo BN,0,0,0,,"['#ElPaisDeLosJovenes', '#DuquePresidente']",https://twitter.com/lencktak1215/status/988801091482595329/
988798550095036416,2018-04-24,15:15:19,GMT,283540671,hivandiaz,"Señor @IvanDuque usted será responsable por lo que le pase al joven que participó en #ElPaisDeLosJovenes. Las personas que usted representa, como el que amenazo @matadoreltiempo, están amenazando a este joven. @LaUNacional @NoticiasCaracol",0,0,0,,['#ElPaisDeLosJovenes'],https://twitter.com/hivandiaz/status/988798550095036416/
988789246302572545,2018-04-24,14:38:21,GMT,181732310,Heidita2211,"#ElPaísDeLosJóvenes #SePuede #LaFuerzaDeLaEsperanza somos 12 millones de jóvenes aptos para votar, podríamos poner presidente en 1° vuelta, debemos unirnos dejar de lado las disputas y ver que nuestra mejor opción es #FajardoPresidente que puede derrotar a Duque en 2da vuelta.",0,0,0,,"['#ElPaísDeLosJóvenes', '#SePuede', '#LaFuerzaDeLaEsperanza', '#FajardoPresidente']",https://twitter.com/Heidita2211/status/988789246302572545/
988781870656753664,2018-04-24,14:09:03,GMT,3040019126,paisdejovenes,Buenos días a todos! Feliz martes :) #ElPaísDeLosJóvenes  pic.twitter.com/BdxvN2Q1Oz,0,0,0,,['#ElPaísDeLosJóvenes'],https://twitter.com/paisdejovenes/status/988781870656753664/
